Date,Month,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
5/20/2014,5,Desktop,Google,Reach,Display,LATAM,Reach,179.62,134
5/20/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,285.9,350
5/20/2014,5,Desktop,Google,Remarketing,Display,APAC,Remarketing,56.74,26
5/20/2014,5,Desktop,Google,Remarketing,Display,EMEA,Remarketing,148.5,60
5/20/2014,5,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,461.72,148
5/20/2014,5,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,194.22,90
5/20/2014,5,Tablet,Google,Legacy,Display,APAC,Remarketing,8.48,4
5/20/2014,5,Tablet,Google,Legacy,Display,EMEA,Remarketing,36.34,36
5/20/2014,5,Tablet,Google,Reach - Text,Display,LATAM,Reach,1.32,6
5/20/2014,5,Tablet,Google,Remarketing,Display,EMEA,Remarketing,35.54,22
5/21/2014,5,Desktop,Google,Legacy,Display,EMEA,Reach,602.44,506
5/21/2014,5,Desktop,Google,Reach,Display,EMEA,Reach,1226.816,928
5/21/2014,5,Desktop,Google,Remarketing,Display,LATAM,Remarketing,278.22,178
5/22/2014,5,Desktop,Google,Legacy,Display,APAC,Remarketing,54.44,26
5/22/2014,5,Desktop,Google,Reach,Display,LATAM,Reach,57.78,50
5/22/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,269.728,312
5/22/2014,5,Desktop,Google,Remarketing,Display,APAC,Remarketing,64.96,28
5/22/2014,5,Desktop,Google,Remarketing,Display,EMEA,Remarketing,203.08,92
5/22/2014,5,Tablet,Google,Legacy,Display,EMEA,Remarketing,51.6,44
5/22/2014,5,Tablet,Google,Reach,Display,APAC,Reach,78.7,120
5/23/2014,5,Desktop,Google,Legacy,Display,EMEA,Reach,545.5,476
5/23/2014,5,Desktop,Google,Reach,Display,EMEA,Reach,1153.086,916
5/23/2014,5,Desktop,Google,Remarketing,Display,LATAM,Remarketing,267.16,154
5/24/2014,5,Desktop,Google,Legacy,Display,APAC,Remarketing,30.7,26
5/24/2014,5,Desktop,Google,Reach,Display,APAC,Reach,262.914,296
5/24/2014,5,Desktop,Google,Reach,Display,LATAM,Reach,45.86,38
5/24/2014,5,Desktop,Google,Remarketing,Display,EMEA,Remarketing,180.98,98
5/24/2014,5,Tablet,Google,Reach,Display,APAC,Reach,106.16,158
5/24/2014,5,Tablet,Google,Reach,Display,EMEA,Reach,329.01,418
5/25/2014,5,Tablet,Google,Reach - Text,Display,LATAM,Reach,5.18,14
5/26/2014,5,Desktop,Google,Reach,Display,APAC,Reach,295.698,322
5/26/2014,5,Tablet,Google,Legacy,Display,EMEA,Reach,88.054,106
5/26/2014,5,Tablet,Google,Reach,Display,EMEA,Reach,252.104,298
5/26/2014,5,Tablet,Google,Remarketing,Display,Global,Remarketing,16.3,20
5/27/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,209.434,342
5/27/2014,5,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,375.06,130
5/27/2014,5,Tablet,Google,Reach - Text,Display,LATAM,Reach,1.58,6
5/27/2014,5,Tablet,Google,Remarketing,Display,EMEA,Remarketing,68.91,46
5/28/2014,5,Desktop,Google,Legacy,Display,AMS,Reach,996.76,466
5/28/2014,5,Desktop,Google,Legacy,Display,EMEA,Reach,534.704,462
5/28/2014,5,Desktop,Google,Reach - Text,Display,EMEA,Reach,9.88,4
5/28/2014,5,Desktop,Google,Remarketing,Display,LATAM,Remarketing,216.664,144
5/28/2014,5,Tablet,Google,Legacy,Display,EMEA,Reach,87.96,106
5/28/2014,5,Tablet,Google,Remarketing,Display,Global,Remarketing,40.7,18
5/28/2014,5,Tablet,Google,Remarketing,Display,LATAM,Remarketing,10.04,8
5/28/2014,5,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,50.66,26
5/29/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,300.03,362
5/29/2014,5,Desktop,Google,Remarketing,Display,AMS,Remarketing,81.9,30
5/29/2014,5,Desktop,Google,Remarketing,Display,APAC,Remarketing,85.56,36
5/29/2014,5,Desktop,Google,Remarketing,Display,EMEA,Remarketing,194.14,102
5/29/2014,5,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,579.97,174
5/29/2014,5,Tablet,Google,Legacy,Display,APAC,Reach,53.9,96
5/29/2014,5,Tablet,Google,Remarketing,Display,EMEA,Remarketing,40.93,32
5/30/2014,5,Desktop,Google,Legacy,Display,AMS,Reach,1704.092,612
5/12/2014,5,Desktop,Google,Reach,Display,EMEA,Reach,416.504,284
5/12/2014,5,Tablet,Google,Reach,Display,AMS,Reach,98.954,152
5/12/2014,5,Tablet,Google,Reach - Text,Display,LATAM,Reach,5.4,10
5/13/2014,5,Desktop,Google,Managed,Display,EMEA,Reach,951.62,976
5/13/2014,5,Tablet,Google,Legacy,Display,EMEA,Reach,104.72,130
5/13/2014,5,Tablet,Google,Remarketing,Display,Global,Remarketing,29.3,22
5/13/2014,5,Tablet,Google,Remarketing,Display,LATAM,Remarketing,1.12,4
5/14/2014,5,Desktop,Google,Legacy,Display,APAC,Reach,219.78,240
5/14/2014,5,Desktop,Google,Legacy,Display,EMEA,Remarketing,157.36,116
5/14/2014,5,Desktop,Google,Reach,Display,AMS,Reach,1855.05,1898
5/14/2014,5,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,652.1,196
5/14/2014,5,Tablet,Google,Reach,Display,AMS,Reach,93.77,134
5/14/2014,5,Tablet,Google,Reach - Text,Display,LATAM,Reach,10.4,18
5/14/2014,5,Tablet,Google,Remarketing,Display,EMEA,Remarketing,21.7,16
5/15/2014,5,Tablet,Google,Legacy,Display,EMEA,Reach,86.24,104
5/15/2014,5,Tablet,Google,Remarketing,Display,Global,Remarketing,40.14,28
5/15/2014,5,Tablet,Google,Remarketing,Display,LATAM,Remarketing,12.6,16
5/16/2014,5,Desktop,Google,Legacy,Display,EMEA,Remarketing,143.68,98
5/16/2014,5,Desktop,Google,Reach,Display,AMS,Reach,1641.142,1616
5/16/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,257,312
5/16/2014,5,Desktop,Google,Remarketing,Display,APAC,Remarketing,52.24,16
5/16/2014,5,Desktop,Google,Remarketing,Display,EMEA,Remarketing,169.92,72
5/16/2014,5,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,784.24,240
5/16/2014,5,Tablet,Google,Reach - Text,Display,LATAM,Reach,3.42,8
5/16/2014,5,Tablet,Google,Remarketing,Display,EMEA,Remarketing,48.26,36
5/17/2014,5,Desktop,Google,Legacy,Display,EMEA,Reach,393.66,352
5/17/2014,5,Desktop,Google,Remarketing,Display,LATAM,Remarketing,203.3,114
5/18/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,199.86,244
5/18/2014,5,Desktop,Google,Remarketing,Display,APAC,Remarketing,122.24,52
5/18/2014,5,Desktop,Google,Remarketing,Display,EMEA,Remarketing,144.92,78
5/18/2014,5,Tablet,Google,Reach,Display,APAC,Reach,59.62,92
5/18/2014,5,Tablet,Google,Remarketing,Display,AMS,Remarketing,17.52,12
5/19/2014,5,Desktop,Google,Legacy,Display,EMEA,Reach,523.46,444
5/19/2014,5,Desktop,Google,Reach - Text,Display,EMEA,Reach,17.56,6
5/19/2014,5,Desktop,Google,Remarketing,Display,LATAM,Remarketing,271.5,178
5/19/2014,5,Tablet,Google,Legacy,Display,AMS,Reach,6.82,10
5/19/2014,5,Tablet,Google,Reach,Display,LATAM,Reach,6.2,8
5/20/2014,5,Desktop,Google,Reach,Display,APAC,Reach,325.22,352
5/20/2014,5,Desktop,Google,Remarketing,Display,Global,Remarketing,481.6,228
5/20/2014,5,Tablet,Google,Reach,Display,APAC,Reach,67.24,112
5/20/2014,5,Tablet,Google,Reach,Display,EMEA,Reach,346.984,378
5/20/2014,5,Tablet,Google,Remarketing,Display,AMS,Remarketing,17.68,10
5/20/2014,5,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,71.64,66
5/21/2014,5,Tablet,Google,Legacy,Display,AMS,Reach,15.16,6
5/21/2014,5,Tablet,Google,Reach,Display,LATAM,Reach,2.84,2
5/22/2014,5,Desktop,Google,Reach,Display,APAC,Reach,312.626,342
5/22/2014,5,Desktop,Google,Remarketing,Display,Global,Remarketing,506.48,224
5/22/2014,5,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,185.32,86
5/22/2014,5,Tablet,Google,Legacy,Display,APAC,Remarketing,2.4,2
5/22/2014,5,Tablet,Google,Reach,Display,EMEA,Reach,296.198,348
5/22/2014,5,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,98.06,92
5/24/2014,5,Desktop,Google,Legacy,Display,AMS,Reach,290.12,118
5/24/2014,5,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,162.66,88
5/24/2014,5,Tablet,Google,Legacy,Display,APAC,Remarketing,2.9,4
5/24/2014,5,Tablet,Google,Legacy,Display,EMEA,Remarketing,38.3,30
5/24/2014,5,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,36.02,18
5/25/2014,5,Desktop,Google,Reach,Display,EMEA,Reach,1129.246,972
5/25/2014,5,Desktop,Google,Remarketing,Display,AMS,Remarketing,96.606,34
5/25/2014,5,Tablet,Google,Legacy,Display,APAC,Reach,61.154,106
5/26/2014,5,Desktop,Google,Legacy,Display,AMS,Reach,260.42,152
5/26/2014,5,Desktop,Google,Legacy,Display,APAC,Remarketing,41.4,22
6/4/2014,6,Desktop,Google,Reach,Display,LATAM,Reach,50.374,64
6/4/2014,6,Desktop,Google,Remarketing,Display,AMS,Remarketing,76.458,36
6/4/2014,6,Tablet,Google,Legacy,Display,EMEA,Remarketing,43.26,44
6/4/2014,6,Tablet,Google,Managed,Display,EMEA,Reach,128.522,214
6/5/2014,6,Desktop,Google,Legacy,Display,AMS,Reach,970.084,418
6/5/2014,6,Desktop,Google,Legacy,Display,APAC,Remarketing,31.958,12
6/5/2014,6,Desktop,Google,Reach,Display,LATAM,Reach,50.26,60
6/5/2014,6,Desktop,Google,Remarketing,Display,AMS,Remarketing,71.8,34
6/5/2014,6,Tablet,Google,Reach,Display,AMS,Reach,71.138,92
6/5/2014,6,Tablet,Google,Remarketing,Display,APAC,Remarketing,31.098,24
6/6/2014,6,Desktop,Google,Legacy,Display,APAC,Reach,116.794,156
6/6/2014,6,Tablet,Google,Reach - Text,Display,LATAM,Reach,16.08,20
6/6/2014,6,Tablet,Google,Remarketing,Display,APAC,Remarketing,23.96,24
6/7/2014,6,Desktop,Google,Legacy,Display,APAC,Reach,103.484,154
6/7/2014,6,Desktop,Google,Legacy,Display,EMEA,Remarketing,155.888,96
6/7/2014,6,Desktop,Google,Managed,Display,EMEA,Reach,781.914,922
6/7/2014,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,292.668,120
6/8/2014,6,Desktop,Google,Managed,Display,EMEA,Reach,770.482,908
6/8/2014,6,Desktop,Google,Reach,Display,AMS,Reach,2045.63,1720
6/8/2014,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,273.124,102
6/8/2014,6,Tablet,Google,Legacy,Display,EMEA,Reach,75.64,104
6/8/2014,6,Tablet,Google,Reach,Display,AMS,Reach,229.268,294
6/8/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,41.744,30
6/8/2014,6,Tablet,Google,Remarketing,Display,Global,Remarketing,21.864,24
6/8/2014,6,Tablet,Google,Remarketing,Display,LATAM,Remarketing,5.14,6
6/9/2014,6,Desktop,Google,Reach,Display,AMS,Reach,2051.178,1730
6/9/2014,6,Desktop,Google,Reach - Text,Display,LATAM,Reach,250.288,344
6/9/2014,6,Tablet,Google,Legacy,Display,EMEA,Reach,77.678,102
6/9/2014,6,Tablet,Google,Reach - Text,Display,LATAM,Reach,19.362,12
6/9/2014,6,Tablet,Google,Remarketing,Display,Global,Remarketing,35.68,30
6/9/2014,6,Tablet,Google,Remarketing,Display,LATAM,Remarketing,4.18,6
6/10/2014,6,Desktop,Google,Legacy,Display,EMEA,Remarketing,73.84,56
6/10/2014,6,Desktop,Google,Reach - Text,Display,LATAM,Reach,265.734,414
6/10/2014,6,Tablet,Google,Reach - Text,Display,LATAM,Reach,2.708,10
6/11/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,21.52,10
6/11/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,151.16,64
6/11/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,46.2,24
6/12/2014,6,Desktop,Google,Legacy,Display,EMEA,Reach,328.864,366
6/12/2014,6,Desktop,Google,Reach - Text,Display,EMEA,Reach,16.72,6
6/12/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,29.06,18
6/12/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,237.44,82
6/12/2014,6,Desktop,Google,Remarketing,Display,LATAM,Remarketing,189.102,120
6/12/2014,6,Tablet,Google,Reach,Display,APAC,Reach,67.22,58
6/12/2014,6,Tablet,Google,Remarketing,Display,AMS,Remarketing,1.14,2
6/13/2014,6,Desktop,Google,Legacy,Display,EMEA,Reach,290.26,282
6/13/2014,6,Desktop,Google,Remarketing,Display,LATAM,Remarketing,128.622,94
6/13/2014,6,Tablet,Google,Legacy,Display,AMS,Reach,40.6,22
6/13/2014,6,Tablet,Google,Reach,Display,LATAM,Reach,1.4,4
6/13/2014,6,Tablet,Google,Remarketing,Display,AMS,Remarketing,5.62,4
6/14/2014,6,Desktop,Google,Remarketing,Display,Global,Remarketing,340.684,156
6/14/2014,6,Tablet,Google,Legacy,Display,AMS,Reach,34.42,20
6/14/2014,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,14.4,12
6/15/2014,6,Desktop,Google,Reach,Display,APAC,Reach,255.102,222
6/15/2014,6,Desktop,Google,Remarketing,Display,Global,Remarketing,346.344,168
6/15/2014,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,67.24,48
6/15/2014,6,Tablet,Google,Reach,Display,APAC,Reach,55.202,58
6/15/2014,6,Tablet,Google,Reach,Display,EMEA,Reach,143.668,250
6/15/2014,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,22.12,22
6/16/2014,6,Desktop,Google,Reach,Display,APAC,Reach,280.272,258
6/16/2014,6,Tablet,Google,Reach,Display,EMEA,Reach,112.954,216
6/18/2014,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,56.358,36
6/6/2014,6,Desktop,Google,Legacy,Display,APAC,Remarketing,27.18,16
6/6/2014,6,Desktop,Google,Reach,Display,LATAM,Reach,49.554,62
6/6/2014,6,Desktop,Google,Remarketing,Display,AMS,Remarketing,64.56,24
6/6/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,4.2,6
6/6/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,132.632,48
6/6/2014,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,343.57,118
6/6/2014,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,62.362,48
6/6/2014,6,Tablet,Google,Legacy,Display,APAC,Remarketing,7.18,6
6/6/2014,6,Tablet,Google,Legacy,Display,EMEA,Remarketing,33.908,32
6/6/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,50.06,36
6/7/2014,6,Desktop,Google,Legacy,Display,AMS,Reach,525.85,170
6/7/2014,6,Desktop,Google,Legacy,Display,EMEA,Reach,327.04,378
6/7/2014,6,Desktop,Google,Remarketing,Display,LATAM,Remarketing,121.65,84
6/7/2014,6,Tablet,Google,Remarketing,Display,APAC,Remarketing,14.6,14
6/7/2014,6,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,16.08,10
6/8/2014,6,Desktop,Google,Reach - Text,Display,LATAM,Reach,233.45,260
6/8/2014,6,Tablet,Google,Legacy,Display,AMS,Reach,30.026,32
6/8/2014,6,Tablet,Google,Legacy,Display,APAC,Reach,34.098,48
6/9/2014,6,Desktop,Google,Managed,Display,EMEA,Reach,782.66,922
6/9/2014,6,Desktop,Google,Reach,Display,EMEA,Reach,483.304,590
6/9/2014,6,Tablet,Google,Managed,Display,EMEA,Reach,213.156,330
6/9/2014,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,26.364,28
6/10/2014,6,Desktop,Google,Reach,Display,APAC,Reach,268.534,266
6/10/2014,6,Desktop,Google,Remarketing,Display,AMS,Remarketing,46.08,22
6/10/2014,6,Tablet,Google,Reach,Display,AMS,Reach,126.998,164
6/10/2014,6,Tablet,Google,Reach,Display,APAC,Reach,45.596,58
6/10/2014,6,Tablet,Google,Reach,Display,EMEA,Reach,137.2,232
6/11/2014,6,Tablet,Google,Reach,Display,LATAM,Reach,4.56,8
6/11/2014,6,Tablet,Google,Reach - Text,Display,LATAM,Reach,10.1,10
6/11/2014,6,Tablet,Google,Remarketing,Display,AMS,Remarketing,17.38,14
6/12/2014,6,Desktop,Google,Legacy,Display,APAC,Reach,101.8,182
6/12/2014,6,Desktop,Google,Legacy,Display,EMEA,Remarketing,100.66,60
6/13/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,44.66,20
6/13/2014,6,Desktop,Google,Remarketing,Display,Global,Remarketing,340.514,162
6/13/2014,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,377.368,128
6/13/2014,6,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,31.28,20
6/13/2014,6,Tablet,Google,Legacy,Display,EMEA,Remarketing,26.58,28
6/13/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,30.974,18
6/14/2014,6,Desktop,Google,Legacy,Display,AMS,Reach,875.948,348
6/14/2014,6,Desktop,Google,Legacy,Display,EMEA,Reach,338.602,340
6/14/2014,6,Desktop,Google,Reach,Display,AMS,Reach,2835.9,1982
6/14/2014,6,Desktop,Google,Remarketing,Display,LATAM,Remarketing,131.288,80
6/14/2014,6,Tablet,Google,Legacy,Display,EMEA,Reach,61.42,72
6/14/2014,6,Tablet,Google,Remarketing,Display,Global,Remarketing,23.04,12
6/14/2014,6,Tablet,Google,Remarketing,Display,LATAM,Remarketing,3.18,4
6/14/2014,6,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,65.28,32
6/15/2014,6,Desktop,Google,Reach - Text,Display,LATAM,Reach,174.044,224
6/15/2014,6,Tablet,Google,Legacy,Display,APAC,Reach,31.916,54
6/16/2014,6,Desktop,Google,Reach,Display,EMEA,Reach,490.876,656
6/16/2014,6,Tablet,Google,Managed,Display,EMEA,Reach,143.412,206
6/17/2014,6,Desktop,Google,Legacy,Display,APAC,Remarketing,70.42,26
6/17/2014,6,Desktop,Google,Reach,Display,LATAM,Reach,53.28,130
6/17/2014,6,Desktop,Google,Remarketing,Display,AMS,Remarketing,27.56,16
6/17/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,55.14,30
6/17/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,168.02,86
6/17/2014,6,Tablet,Google,Reach,Display,AMS,Reach,109.678,154
6/17/2014,6,Tablet,Google,Reach,Display,APAC,Reach,39.12,46
6/17/2014,6,Tablet,Google,Reach,Display,EMEA,Reach,105.91,182
6/18/2014,6,Tablet,Google,Remarketing,Display,AMS,Remarketing,6.52,4
6/18/2014,6,Tablet,Google,Remarketing,Display,APAC,Remarketing,20.06,14
6/19/2014,6,Desktop,Google,Legacy,Display,APAC,Reach,150.466,148
6/22/2014,6,Desktop,Google,Legacy,Display,APAC,Reach,147.69,154
6/22/2014,6,Tablet,Google,Legacy,Display,APAC,Reach,39.82,44
6/22/2014,6,Tablet,Google,Remarketing,Display,APAC,Remarketing,13.504,12
6/23/2014,6,Desktop,Google,Legacy,Display,APAC,Reach,196.28,208
6/23/2014,6,Desktop,Google,Managed,Display,EMEA,Reach,465.814,484
6/24/2014,6,Desktop,Google,Managed,Display,EMEA,Reach,987.558,780
6/24/2014,6,Desktop,Google,Reach,Display,AMS,Reach,1950.016,1464
6/24/2014,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,466.256,148
6/24/2014,6,Tablet,Google,Legacy,Display,EMEA,Reach,98.272,102
6/24/2014,6,Tablet,Google,Reach,Display,AMS,Reach,145.612,170
6/24/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,29.3,24
6/24/2014,6,Tablet,Google,Remarketing,Display,Global,Remarketing,24.874,18
6/24/2014,6,Tablet,Google,Remarketing,Display,LATAM,Remarketing,1.94,4
6/25/2014,6,Desktop,Google,Reach,Display,AMS,Reach,2404.314,2002
6/25/2014,6,Tablet,Google,Legacy,Display,EMEA,Reach,104.96,126
6/25/2014,6,Tablet,Google,Reach - Text,Display,EMEA,Reach,5.68,2
6/25/2014,6,Tablet,Google,Reach - Text,Display,LATAM,Reach,14.88,24
6/25/2014,6,Tablet,Google,Remarketing,Display,Global,Remarketing,31.6,20
6/26/2014,6,Desktop,Google,Legacy,Display,EMEA,Remarketing,109.7,70
6/26/2014,6,Desktop,Google,Reach - Text,Display,LATAM,Reach,480.518,350
6/26/2014,6,Tablet,Google,Reach - Text,Display,LATAM,Reach,30.362,22
6/27/2014,6,Desktop,Google,Legacy,Display,EMEA,Remarketing,109.42,74
6/27/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,27.46,10
6/27/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,188.162,74
6/27/2014,6,Desktop,Google,Remarketing - Image,Display,AMS,Remarketing,448.342,154
6/27/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,50.18,22
6/28/2014,6,Desktop,Google,Legacy,Display,EMEA,Reach,364.28,348
6/28/2014,6,Desktop,Google,Remarketing,Display,APAC,Remarketing,20.9,10
6/28/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,200.298,80
6/28/2014,6,Desktop,Google,Remarketing,Display,LATAM,Remarketing,80.316,74
6/28/2014,6,Tablet,Google,Reach,Display,APAC,Reach,184.4,130
6/28/2014,6,Tablet,Google,Remarketing,Display,EMEA,Remarketing,36.74,34
6/29/2014,6,Desktop,Google,Legacy,Display,EMEA,Reach,395.982,388
6/29/2014,6,Desktop,Google,Reach - Text,Display,LATAM,Reach,295.284,234
6/29/2014,6,Desktop,Google,Remarketing,Display,LATAM,Remarketing,151.62,122
6/29/2014,6,Tablet,Google,Legacy,Display,AMS,Reach,108.76,68
6/29/2014,6,Tablet,Google,Reach,Display,LATAM,Reach,97.352,134
6/29/2014,6,Tablet,Google,Remarketing,Display,AMS,Remarketing,20.26,16
6/30/2014,6,Desktop,Google,Remarketing,Display,Global,Remarketing,417.86,172
6/30/2014,6,Tablet,Google,Legacy,Display,AMS,Reach,292.538,226
6/30/2014,6,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,58.176,36
7/1/2014,7,Desktop,Google,Reach,Display,APAC,Reach,419.286,250
7/1/2014,7,Desktop,Google,Remarketing,Display,Global,Remarketing,384.388,124
7/1/2014,7,Tablet,Google,Reach,Display,APAC,Reach,81.382,64
7/1/2014,7,Tablet,Google,Reach,Display,EMEA,Reach,300.776,222
7/1/2014,7,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,45.44,34
7/2/2014,7,Tablet,Google,Reach,Display,EMEA,Reach,82.14,58
7/2/2014,7,Tablet,Google,Reach,Display,LATAM,Reach,24.454,34
7/2/2014,7,Tablet,Google,Remarketing,Display,AMS,Remarketing,6.6,6
7/4/2014,7,Desktop,Google,Remarketing,Display,Global,Remarketing,238.318,86
7/4/2014,7,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,131.02,50
7/4/2014,7,Tablet,Google,Legacy,Display,EMEA,Remarketing,39.92,38
7/5/2014,7,Desktop,Google,Legacy,Display,APAC,Remarketing,45.76,14
7/5/2014,7,Desktop,Google,Reach,Display,LATAM,Reach,453.27,578
7/5/2014,7,Desktop,Google,Remarketing - Image,Display,EMEA,Remarketing,103.048,48
7/5/2014,7,Tablet,Google,Legacy,Display,APAC,Remarketing,2.74,2
7/5/2014,7,Tablet,Google,Legacy,Display,EMEA,Remarketing,9.94,12
7/5/2014,7,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,14.46,12
7/6/2014,7,Tablet,Google,Legacy,Display,APAC,Reach,111.286,96
7/6/2014,7,Tablet,Google,Remarketing,Display,APAC,Remarketing,25.9,20
7/6/2014,7,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,26.46,20
5/29/2014,5,Desktop,Google,Reach,Display,AMS,Reach,3360.6,2392
5/29/2014,5,Desktop,Google,Remarketing,Display,LATAM,Remarketing,304.3,162
5/29/2014,5,Tablet,Google,Legacy,Display,EMEA,Reach,106.296,134
5/29/2014,5,Tablet,Google,Reach - Text,Display,EMEA,Reach,1.52,2
5/29/2014,5,Tablet,Google,Remarketing,Display,APAC,Remarketing,63.72,38
5/29/2014,5,Tablet,Google,Remarketing,Display,Global,Remarketing,54.28,30
5/29/2014,5,Tablet,Google,Remarketing,Display,LATAM,Remarketing,5.06,6
5/29/2014,5,Tablet,Google,Remarketing - Image,Display,AMS,Remarketing,56.86,30
5/30/2014,5,Desktop,Google,Reach - Text,Display,LATAM,Reach,351.94,354
5/30/2014,5,Tablet,Google,Legacy,Display,AMS,Reach,68.44,56
5/30/2014,5,Tablet,Google,Legacy,Display,APAC,Reach,67.986,114
5/31/2014,5,Desktop,Google,Reach,Display,EMEA,Reach,1372.858,1240
5/31/2014,5,Tablet,Google,Managed,Display,EMEA,Reach,387.862,446
5/31/2014,5,Tablet,Google,Remarketing - Image,Display,EMEA,Remarketing,118.984,82
6/1/2014,6,Desktop,Google,Legacy,Display,APAC,Remarketing,18.54,10
6/1/2014,6,Desktop,Google,Reach,Display,LATAM,Reach,52.842,60
6/1/2014,6,Desktop,Google,Remarketing,Display,AMS,Remarketing,102,40
6/1/2014,6,Desktop,Google,Remarketing,Display,EMEA,Remarketing,203.28,112
6/1/2014,6,Tablet,Google,Reach,Display,AMS,Reach,190.786,258
