Date,Month,Year,Device,Channel,Campaign Type,Media Type,Region,Targeting,Cost,Clicks
7/2/16,7,2016,Desktop,Google,Alpha,Search,Global,NB,782.36,66
7/2/16,7,2016,Desktop,Google,Alpha,Search,LATAM,Brand,293.64,72
7/2/16,7,2016,Desktop,Google,Alpha,Search,LATAM,NB,115.14,8
7/2/16,7,2016,Desktop,Google,Beta,Search,APAC,Brand,1.5,2
7/2/16,7,2016,Desktop,Google,Beta,Search,APAC,NB,716.02,104
7/2/16,7,2016,Tablet,Google,Alpha,Search,APAC,Brand,13.96,6
7/2/16,7,2016,Tablet,Google,Beta,Search,AMS,NB,578.66,28
7/2/16,7,2016,Tablet,Google,Beta,Search,EMEA,Brand,0.58,2
7/2/16,7,2016,Tablet,Google,Beta,Search,EMEA,NB,543.48,58
7/3/16,7,2016,Desktop,Google,Gamma,Search,EMEA,NB,612.98,94
7/3/16,7,2016,Desktop,Google,Reach,Search,APAC,Reach,21.58,4
7/4/16,7,2016,Desktop,Google,Alpha,Search,Global,Brand,359.88,260
7/4/16,7,2016,Desktop,Google,Gamma,Search,APAC,NB,266.34,36
7/4/16,7,2016,Desktop,Google,Gamma,Search,LATAM,NB,17.92,6
7/4/16,7,2016,Tablet,Google,Gamma,Search,APAC,NB,14.62,2
7/4/16,7,2016,Tablet,Google,Gamma,Search,EMEA,NB,95.18,14
7/5/16,7,2016,Desktop,Bing,Beta,Search,AMS,Brand,20.98,6
7/5/16,7,2016,Desktop,Bing,Beta,Search,AMS,NB,1610.12,154
7/5/16,7,2016,Tablet,Bing,Alpha,Search,AMS,Brand,5.86,4
7/6/16,7,2016,Desktop,Google,Alpha,Search,AMS,NB,3806.08,86
7/6/16,7,2016,Desktop,Google,Alpha,Search,APAC,NB,218.28,22
7/6/16,7,2016,Desktop,Google,Beta,Search,AMS,NB,7912.84,314
7/6/16,7,2016,Tablet,Google,Alpha,Search,AMS,Brand,90.28,14
7/7/16,7,2016,Desktop,Bing,Alpha,Search,APAC,Brand,3.16,10
7/7/16,7,2016,Desktop,Bing,Beta,Search,EMEA,Brand,6.68,4
7/7/16,7,2016,Desktop,Bing,Beta,Search,EMEA,NB,124.68,20
7/7/16,7,2016,Tablet,Google,Beta,Search,APAC,NB,72.56,16
7/8/16,7,2016,Desktop,Bing,Beta,Search,Global,NB,0.36,2
7/8/16,7,2016,Desktop,Bing,Beta,Search,LATAM,Brand,1.08,4
7/8/16,7,2016,Desktop,Google,Alpha,Search,APAC,Brand,520.1,212
7/8/16,7,2016,Desktop,Google,Beta,Search,EMEA,Brand,14.78,8
7/8/16,7,2016,Desktop,Google,Beta,Search,EMEA,NB,4031.8,244
7/8/16,7,2016,Desktop,Google,Gamma,Search,APAC,NB,126.82,20
7/8/16,7,2016,Tablet,Bing,Beta,Search,AMS,NB,530.78,30
7/8/16,7,2016,Tablet,Bing,Beta,Search,APAC,NB,0.32,2
7/8/16,7,2016,Tablet,Google,Alpha,Search,EMEA,Brand,30.92,14
7/8/16,7,2016,Tablet,Google,Alpha,Search,EMEA,NB,207.54,2
7/9/16,7,2016,Desktop,Google,Alpha,Search,Global,NB,653.68,124
7/9/16,7,2016,Desktop,Google,Alpha,Search,LATAM,Brand,463.92,86
7/9/16,7,2016,Desktop,Google,Alpha,Search,LATAM,NB,57.98,4
7/9/16,7,2016,Desktop,Google,Beta,Search,Global,Brand,27.86,6
7/9/16,7,2016,Desktop,Google,Beta,Search,Global,NB,689.02,226
7/9/16,7,2016,Desktop,Google,Beta,Search,LATAM,Brand,16.6,2
7/9/16,7,2016,Desktop,Google,Beta,Search,LATAM,NB,97.98,24
7/9/16,7,2016,Tablet,Google,Alpha,Search,Global,NB,27.58,2
7/9/16,7,2016,Tablet,Google,Beta,Search,AMS,NB,585.1,24
7/9/16,7,2016,Tablet,Google,Beta,Search,EMEA,NB,147.36,26
7/10/16,7,2016,Desktop,Google,Gamma,Search,EMEA,NB,769.2,116
7/10/16,7,2016,Desktop,Google,Reach,Search,APAC,Reach,31.7,4
7/10/16,7,2016,Tablet,Google,Reach,Search,APAC,Reach,1.1,2
7/11/16,7,2016,Desktop,Bing,Alpha,Search,AMS,Brand,214.98,140
7/11/16,7,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,31.34,16
7/11/16,7,2016,Desktop,Google,Gamma,Search,LATAM,NB,34.28,12
7/11/16,7,2016,Tablet,Google,Gamma,Search,APAC,NB,18.16,4
7/11/16,7,2016,Tablet,Google,Gamma,Search,EMEA,NB,57.52,14
7/12/16,7,2016,Desktop,Bing,Beta,Search,AMS,Brand,7.56,6
7/12/16,7,2016,Desktop,Bing,Beta,Search,AMS,NB,1314.54,144
7/12/16,7,2016,Desktop,Bing,Beta,Search,APAC,NB,18.28,4
7/12/16,7,2016,Desktop,Google,Alpha,Search,AMS,Brand,1159.8,152
7/12/16,7,2016,Desktop,Google,Alpha,Search,EMEA,Brand,2366.12,746
7/12/16,7,2016,Desktop,Google,Alpha,Search,EMEA,NB,2210.62,104
7/12/16,7,2016,Tablet,Bing,Alpha,Search,AMS,Brand,3.34,2
7/12/16,7,2016,Tablet,Google,Beta,Search,Global,NB,9.88,6
7/13/16,7,2016,Desktop,Google,Alpha,Search,AMS,NB,2356.24,80
7/13/16,7,2016,Desktop,Google,Alpha,Search,APAC,NB,361.72,44
7/13/16,7,2016,Desktop,Google,Beta,Search,AMS,NB,8910.6,338
7/22/16,7,2016,Tablet,Google,Alpha,Search,EMEA,NB,44.34,4
7/22/16,7,2016,Tablet,Google,Beta,Search,EMEA,NB,185.1,26
7/23/16,7,2016,Desktop,Bing,Alpha,Search,AMS,Brand,31,32
7/23/16,7,2016,Desktop,Bing,Beta,Search,AMS,NB,58.26,30
7/23/16,7,2016,Desktop,Google,Alpha,Search,Global,NB,285.26,108
7/23/16,7,2016,Desktop,Google,Alpha,Search,LATAM,Brand,253.06,54
7/23/16,7,2016,Desktop,Google,Alpha,Search,LATAM,NB,68.76,10
7/23/16,7,2016,Desktop,Google,Gamma,Search,LATAM,NB,17.94,2
7/24/16,7,2016,Desktop,Google,Alpha,Search,APAC,Brand,631.58,228
7/24/16,7,2016,Desktop,Google,Alpha,Search,EMEA,Brand,397.98,188
7/24/16,7,2016,Desktop,Google,Alpha,Search,EMEA,NB,683.46,44
7/24/16,7,2016,Desktop,Google,Beta,Search,APAC,NB,2075.4,170
7/24/16,7,2016,Desktop,Google,Gamma,Search,EMEA,NB,856.7,98
7/24/16,7,2016,Tablet,Google,Alpha,Search,AMS,Brand,24.02,4
7/24/16,7,2016,Tablet,Google,Alpha,Search,AMS,NB,228.48,8
7/24/16,7,2016,Tablet,Google,Beta,Search,EMEA,Brand,8.62,2
7/24/16,7,2016,Tablet,Google,Beta,Search,EMEA,NB,222.22,30
7/25/16,7,2016,Desktop,Bing,Beta,Search,AMS,Brand,27.78,10
7/25/16,7,2016,Desktop,Bing,Beta,Search,AMS,NB,727.7,134
7/26/16,7,2016,Desktop,Google,Alpha,Search,AMS,NB,6822.14,156
7/26/16,7,2016,Desktop,Google,Alpha,Search,Global,Brand,349.66,294
7/26/16,7,2016,Desktop,Google,Beta,Search,APAC,Brand,8.3,2
7/26/16,7,2016,Desktop,Google,Beta,Search,APAC,NB,2204.36,258
7/26/16,7,2016,Tablet,Google,Alpha,Search,AMS,NB,2.32,2
7/26/16,7,2016,Tablet,Google,Beta,Search,Global,NB,10.86,16
7/28/16,7,2016,Desktop,Google,Alpha,Search,AMS,NB,6164.66,142
7/28/16,7,2016,Desktop,Google,Alpha,Search,Global,Brand,305.06,272
7/28/16,7,2016,Desktop,Google,Beta,Search,Global,Brand,54.32,16
7/28/16,7,2016,Desktop,Google,Beta,Search,Global,NB,1143.52,388
7/28/16,7,2016,Desktop,Google,Beta,Search,LATAM,Brand,9.38,2
7/28/16,7,2016,Desktop,Google,Beta,Search,LATAM,NB,164.56,40
7/28/16,7,2016,Tablet,Google,Beta,Search,Global,NB,26.8,10
7/29/16,7,2016,Desktop,Bing,Alpha,Search,APAC,Brand,0.2,4
7/29/16,7,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,37.68,24
7/29/16,7,2016,Desktop,Google,Beta,Search,EMEA,Brand,14.86,4
7/29/16,7,2016,Desktop,Google,Beta,Search,EMEA,NB,3459.96,262
7/30/16,7,2016,Desktop,Google,Beta,Search,Global,Brand,1.56,4
7/30/16,7,2016,Desktop,Google,Beta,Search,Global,NB,603.98,256
7/30/16,7,2016,Desktop,Google,Beta,Search,LATAM,NB,128.3,20
7/30/16,7,2016,Desktop,Google,Reach,Search,APAC,Reach,4.54,2
7/31/16,7,2016,Desktop,Bing,Alpha,Search,APAC,Brand,0.64,4
7/31/16,7,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,5.46,8
7/31/16,7,2016,Desktop,Bing,Beta,Search,APAC,NB,32.42,10
7/31/16,7,2016,Desktop,Google,Alpha,Search,AMS,Brand,144.4,28
7/31/16,7,2016,Desktop,Google,Beta,Search,EMEA,NB,1277.64,124
7/31/16,7,2016,Tablet,Google,Beta,Search,AMS,NB,157.64,22
8/1/16,8,2016,Desktop,Google,Reach,Search,APAC,Reach,45.14,8
8/1/16,8,2016,Tablet,Google,Alpha,Search,APAC,Brand,11.04,4
8/1/16,8,2016,Tablet,Google,Alpha,Search,APAC,NB,8.32,2
8/1/16,8,2016,Tablet,Google,Gamma,Search,APAC,NB,4.6,2
8/1/16,8,2016,Tablet,Google,Gamma,Search,EMEA,NB,154.5,24
8/2/16,8,2016,Desktop,Bing,Beta,Search,APAC,Brand,0.24,6
8/2/16,8,2016,Desktop,Google,Alpha,Search,AMS,Brand,957,176
8/2/16,8,2016,Desktop,Google,Beta,Search,AMS,Brand,48.38,4
8/2/16,8,2016,Desktop,Google,Beta,Search,AMS,NB,4634.42,260
8/2/16,8,2016,Tablet,Bing,Alpha,Search,AMS,Brand,3.32,2
8/2/16,8,2016,Tablet,Google,Beta,Search,AMS,NB,167.34,20
8/3/16,8,2016,Desktop,Google,Alpha,Search,APAC,NB,192.42,68
8/3/16,8,2016,Desktop,Google,Gamma,Search,APAC,NB,291.28,36
8/3/16,8,2016,Tablet,Google,Alpha,Search,APAC,Brand,0.02,2
8/3/16,8,2016,Tablet,Google,Alpha,Search,APAC,NB,1.14,2
8/3/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,24.1,6
8/3/16,8,2016,Tablet,Google,Gamma,Search,EMEA,NB,104.58,18
8/4/16,8,2016,Desktop,Bing,Beta,Search,Global,NB,4.16,4
8/4/16,8,2016,Desktop,Bing,Beta,Search,LATAM,Brand,0.04,2
8/4/16,8,2016,Desktop,Google,Beta,Search,AMS,Brand,7.82,2
8/4/16,8,2016,Desktop,Google,Beta,Search,AMS,NB,3512.02,196
8/19/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,219.72,10
8/19/16,8,2016,Tablet,Google,Gamma,Search,AMS,Search,49.92,8
8/19/16,8,2016,Unknown,Yahoo Gemini,Brand,Search,APAC,Search,0.74,4
8/20/16,8,2016,Desktop,Bing,Beta,Search,Global,NB,0.58,2
8/20/16,8,2016,Desktop,Google,Alpha,Search,EMEA,Search,238.82,4
8/20/16,8,2016,Desktop,Google,Beta,Search,AMS,Brand,27.56,2
8/20/16,8,2016,Desktop,Google,Beta,Search,AMS,NB,1446.5,96
8/20/16,8,2016,Desktop,Google,Beta,Search,EMEA,Search,30.62,2
8/20/16,8,2016,Tablet,Bing,Alpha,Search,AMS,Brand,4.12,2
8/20/16,8,2016,Unknown,Yahoo Gemini,Non-Brand,Search,APAC,Search,23.86,8
8/21/16,8,2016,Desktop,Bing,Beta,Search,EMEA,Brand,1.4,2
8/21/16,8,2016,Desktop,Bing,Beta,Search,EMEA,NB,4.2,6
8/21/16,8,2016,Desktop,Google,Alpha,Search,APAC,NB,173.4,52
8/21/16,8,2016,Desktop,Google,Gamma,Search,APAC,NB,67.54,14
8/21/16,8,2016,Desktop,Google,Gamma,Search,Global,Search,247.14,88
8/21/16,8,2016,Tablet,Google,Alpha,Search,Global,Brand,15.38,8
8/21/16,8,2016,Tablet,Google,Alpha,Search,Global,NB,7.38,8
8/21/16,8,2016,Tablet,Google,Alpha,Search,LATAM,Brand,10.22,4
8/21/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,260.74,10
8/22/16,8,2016,Desktop,Bing,Beta,Search,Global,NB,13.92,10
8/22/16,8,2016,Desktop,Google,Alpha,Search,AMS,Search,1890.1,24
8/22/16,8,2016,Desktop,Google,Beta,Search,EMEA,Search,200.74,6
8/22/16,8,2016,Tablet,Google,Alpha,Search,EMEA,Brand,39.08,8
8/22/16,8,2016,Tablet,Google,Alpha,Search,EMEA,NB,132.58,6
8/23/16,8,2016,Desktop,Bing,Alpha,Search,AMS,Brand,254.28,204
8/23/16,8,2016,Desktop,Bing,Alpha,Search,AMS,NB,1.48,6
8/23/16,8,2016,Desktop,Bing,Beta,Search,EMEA,Brand,12.82,4
8/23/16,8,2016,Desktop,Bing,Beta,Search,EMEA,NB,55.26,16
8/23/16,8,2016,Desktop,Google,Alpha,Search,Global,NB,362.94,244
8/23/16,8,2016,Desktop,Google,Alpha,Search,LATAM,Brand,409.5,84
8/23/16,8,2016,Desktop,Google,Alpha,Search,LATAM,NB,472.76,46
8/23/16,8,2016,Tablet,Bing,Beta,Search,AMS,NB,11.04,4
8/23/16,8,2016,Tablet,Google,Alpha,Search,Global,Brand,6.48,6
8/23/16,8,2016,Tablet,Google,Alpha,Search,Global,NB,3.12,2
8/23/16,8,2016,Tablet,Google,Beta,Search,LATAM,NB,8.9,4
8/23/16,8,2016,Tablet,Google,Gamma,Search,APAC,Search,0.42,2
8/24/16,8,2016,Desktop,Google,Alpha,Search,AMS,Search,3612.42,342
8/24/16,8,2016,Desktop,Google,Alpha,Search,APAC,Brand,953.8,450
8/24/16,8,2016,Desktop,Google,Alpha,Search,EMEA,Brand,2850.34,738
8/24/16,8,2016,Desktop,Google,Alpha,Search,EMEA,NB,1070.06,74
8/24/16,8,2016,Desktop,Google,Beta,Search,Global,Search,213.2,30
8/24/16,8,2016,Desktop,Google,Gamma,Search,AMS,Search,1076.06,132
8/24/16,8,2016,Desktop,Google,Gamma,Search,EMEA,NB,8.98,2
8/24/16,8,2016,Tablet,Google,Alpha,Search,EMEA,Brand,82.1,22
8/24/16,8,2016,Tablet,Google,Beta,Search,AMS,Search,154.22,12
8/24/16,8,2016,Tablet,Google,Beta,Search,EMEA,NB,105.6,16
8/25/16,8,2016,Desktop,Bing,Alpha,Search,AMS,Brand,172.52,192
8/25/16,8,2016,Desktop,Bing,Alpha,Search,AMS,NB,1.18,2
8/25/16,8,2016,Desktop,Bing,Beta,Search,AMS,NB,314.66,78
8/25/16,8,2016,Desktop,Google,Alpha,Search,Global,NB,88.82,60
8/25/16,8,2016,Desktop,Google,Alpha,Search,LATAM,Brand,1159.8,176
8/25/16,8,2016,Desktop,Google,Alpha,Search,LATAM,NB,292.3,26
8/25/16,8,2016,Tablet,Bing,Beta,Search,AMS,NB,0.38,2
8/25/16,8,2016,Tablet,Google,Alpha,Search,APAC,Search,65.46,20
8/25/16,8,2016,Tablet,Google,Beta,Search,LATAM,NB,29.92,12
8/25/16,8,2016,Tablet,Google,Gamma,Search,APAC,Search,4.12,4
8/26/16,8,2016,Desktop,Google,Alpha,Search,AMS,Search,11193.2,944
8/26/16,8,2016,Desktop,Google,Alpha,Search,APAC,Brand,832.76,426
8/26/16,8,2016,Desktop,Google,Alpha,Search,EMEA,Brand,3952.52,940
8/26/16,8,2016,Desktop,Google,Alpha,Search,EMEA,NB,773.6,42
8/26/16,8,2016,Desktop,Google,Beta,Search,APAC,Brand,18.44,2
8/26/16,8,2016,Desktop,Google,Beta,Search,APAC,NB,966.12,224
8/26/16,8,2016,Desktop,Google,Beta,Search,Global,Search,620,148
8/26/16,8,2016,Desktop,Google,Gamma,Search,AMS,Search,4517.98,584
8/26/16,8,2016,Tablet,Google,Alpha,Search,AMS,Brand,216.48,30
8/26/16,8,2016,Tablet,Google,Beta,Search,APAC,Brand,12.1,2
8/26/16,8,2016,Tablet,Google,Beta,Search,EMEA,NB,159.4,14
4/23/16,4,2016,Tablet,Google,Beta,Search,Global,NB,45.88,18
4/24/16,4,2016,Desktop,Google,Alpha,Search,AMS,NB,1138.68,44
4/24/16,4,2016,Mobile,Bing,Alpha,Search,APAC,Brand,0.88,2
4/24/16,4,2016,Mobile,Bing,Beta,Search,AMS,Brand,3.82,2
4/24/16,4,2016,Mobile,Bing,Beta,Search,AMS,NB,19.94,14
4/24/16,4,2016,Mobile,Bing,Beta,Search,EMEA,NB,0.74,2
4/24/16,4,2016,Tablet,Google,Beta,Search,LATAM,NB,14.02,6
4/25/16,4,2016,Desktop,Bing,Alpha,Search,AMS,Brand,217.54,156
4/25/16,4,2016,Desktop,Bing,Alpha,Search,AMS,NB,104.98,4
4/25/16,4,2016,Desktop,Bing,Alpha,Search,APAC,Brand,13.12,16
4/25/16,4,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,32.14,14
4/25/16,4,2016,Desktop,Bing,Beta,Search,EMEA,Brand,3.16,10
4/25/16,4,2016,Desktop,Bing,Beta,Search,EMEA,NB,48.76,14
4/26/16,4,2016,Desktop,Bing,Beta,Search,AMS,Brand,7.78,2
4/26/16,4,2016,Desktop,Bing,Beta,Search,AMS,NB,795.18,174
4/26/16,4,2016,Desktop,Bing,Beta,Search,APAC,NB,46.28,76
4/26/16,4,2016,Desktop,Google,Alpha,Search,AMS,Brand,508.64,108
4/26/16,4,2016,Desktop,Google,Alpha,Search,APAC,Brand,622.4,228
4/26/16,4,2016,Desktop,Google,Alpha,Search,EMEA,Brand,1563.08,544
4/26/16,4,2016,Desktop,Google,Alpha,Search,EMEA,NB,1540.14,98
4/26/16,4,2016,Desktop,Google,Beta,Search,EMEA,Brand,418.36,144
4/26/16,4,2016,Desktop,Google,Beta,Search,EMEA,NB,3881.36,598
4/26/16,4,2016,Tablet,Bing,Alpha,Search,AMS,Brand,11.3,8
4/26/16,4,2016,Tablet,Bing,Beta,Search,AMS,NB,27.48,4
4/26/16,4,2016,Tablet,Bing,Beta,Search,EMEA,NB,4.76,2
4/27/16,4,2016,Desktop,Google,Alpha,Search,Global,NB,207.02,92
4/27/16,4,2016,Desktop,Google,Alpha,Search,LATAM,Brand,288.54,98
4/27/16,4,2016,Desktop,Google,Alpha,Search,LATAM,NB,16.52,10
4/27/16,4,2016,Desktop,Google,Beta,Search,AMS,Brand,102.58,10
4/27/16,4,2016,Desktop,Google,Beta,Search,AMS,NB,5517.38,400
4/27/16,4,2016,Desktop,Google,Beta,Search,APAC,Brand,65.14,22
4/27/16,4,2016,Desktop,Google,Beta,Search,APAC,NB,2374.88,514
4/27/16,4,2016,Mobile,Bing,Beta,Search,Global,NB,0.8,2
4/27/16,4,2016,Mobile,Bing,Beta,Search,LATAM,Brand,5.74,10
4/27/16,4,2016,Tablet,Google,Alpha,Search,AMS,NB,425.24,8
4/27/16,4,2016,Tablet,Google,Alpha,Search,APAC,Brand,27.02,4
4/27/16,4,2016,Tablet,Google,Beta,Search,AMS,NB,348.52,30
4/27/16,4,2016,Tablet,Google,Beta,Search,EMEA,Brand,8.2,4
4/27/16,4,2016,Tablet,Google,Beta,Search,EMEA,NB,452.34,118
4/28/16,4,2016,Tablet,Google,Beta,Search,APAC,NB,107.06,38
4/29/16,4,2016,Desktop,Bing,Beta,Search,Global,NB,10.76,4
4/29/16,4,2016,Desktop,Google,Alpha,Search,Global,Brand,153.72,172
4/30/16,4,2016,Desktop,Bing,Beta,Search,AMS,Brand,9.88,2
4/30/16,4,2016,Mobile,Bing,Alpha,Search,AMS,Brand,0.68,4
4/30/16,4,2016,Mobile,Bing,Alpha,Search,EMEA,Brand,1.8,2
4/30/16,4,2016,Tablet,Google,Alpha,Search,Global,NB,52.46,14
4/30/16,4,2016,Tablet,Google,Alpha,Search,LATAM,Brand,2.58,2
4/30/16,4,2016,Tablet,Google,Beta,Search,Global,NB,106.6,46
5/1/16,5,2016,Desktop,Google,Alpha,Search,AMS,NB,2323.98,68
5/1/16,5,2016,Desktop,Google,Alpha,Search,APAC,NB,457.18,34
5/1/16,5,2016,Desktop,Google,Beta,Search,AMS,Brand,10.36,4
5/1/16,5,2016,Desktop,Google,Beta,Search,AMS,NB,2302.52,262
5/1/16,5,2016,Mobile,Bing,Alpha,Search,APAC,Brand,0.1,2
5/1/16,5,2016,Mobile,Bing,Beta,Search,AMS,Brand,4.86,2
5/1/16,5,2016,Mobile,Bing,Beta,Search,AMS,NB,20.58,12
5/1/16,5,2016,Mobile,Bing,Beta,Search,EMEA,NB,0.1,2
5/2/16,5,2016,Desktop,Bing,Alpha,Search,AMS,Brand,170.66,156
5/2/16,5,2016,Desktop,Bing,Alpha,Search,AMS,NB,104.54,8
5/2/16,5,2016,Desktop,Bing,Alpha,Search,APAC,Brand,5.54,10
5/2/16,5,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,28.64,16
5/2/16,5,2016,Desktop,Bing,Beta,Search,EMEA,Brand,1.44,4
5/2/16,5,2016,Desktop,Bing,Beta,Search,EMEA,NB,22.12,10
5/2/16,5,2016,Tablet,Bing,Alpha,Search,EMEA,Brand,1.4,2
5/3/16,5,2016,Desktop,Bing,Beta,Search,APAC,NB,36.94,12
5/3/16,5,2016,Desktop,Bing,Beta,Search,Global,NB,6.66,6
5/3/16,5,2016,Desktop,Google,Alpha,Search,AMS,Brand,1130.04,218
5/3/16,5,2016,Desktop,Google,Alpha,Search,APAC,Brand,668.3,242
5/3/16,5,2016,Desktop,Google,Alpha,Search,EMEA,Brand,1845.88,736
8/7/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,109.5,22
8/8/16,8,2016,Desktop,Google,Alpha,Search,AMS,NB,5065.04,132
8/8/16,8,2016,Desktop,Google,Alpha,Search,Global,Brand,291.26,244
8/8/16,8,2016,Desktop,Google,Beta,Search,AMS,Brand,15.44,2
8/8/16,8,2016,Desktop,Google,Beta,Search,AMS,NB,2817.08,220
8/8/16,8,2016,Desktop,Google,Beta,Search,APAC,Brand,25.08,6
8/8/16,8,2016,Desktop,Google,Beta,Search,APAC,NB,2521.1,478
8/8/16,8,2016,Tablet,Google,Alpha,Search,AMS,Brand,13.38,2
8/8/16,8,2016,Tablet,Google,Alpha,Search,AMS,NB,236.36,4
8/9/16,8,2016,Desktop,Bing,Alpha,Search,APAC,Brand,4.08,6
8/9/16,8,2016,Desktop,Bing,Beta,Search,EMEA,Brand,3.16,4
8/9/16,8,2016,Desktop,Bing,Beta,Search,EMEA,NB,53.74,10
8/9/16,8,2016,Tablet,Google,Alpha,Search,Global,Brand,4.88,2
8/9/16,8,2016,Tablet,Google,Alpha,Search,Global,NB,0.62,2
8/9/16,8,2016,Tablet,Google,Alpha,Search,LATAM,Brand,5.9,2
8/9/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,46.84,16
8/10/16,8,2016,Desktop,Google,Alpha,Search,AMS,NB,5583,146
8/10/16,8,2016,Desktop,Google,Alpha,Search,APAC,Brand,783.88,338
8/10/16,8,2016,Desktop,Google,Alpha,Search,Global,Brand,346.74,326
8/10/16,8,2016,Tablet,Google,Alpha,Search,EMEA,Brand,62.04,14
8/10/16,8,2016,Tablet,Google,Alpha,Search,EMEA,NB,0.58,2
8/11/16,8,2016,Desktop,Bing,Alpha,Search,AMS,Brand,115.02,194
8/11/16,8,2016,Desktop,Bing,Alpha,Search,APAC,Brand,1.42,12
8/11/16,8,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,32.36,22
8/11/16,8,2016,Desktop,Bing,Beta,Search,EMEA,Brand,4.34,2
8/11/16,8,2016,Desktop,Bing,Beta,Search,EMEA,NB,73.54,12
8/11/16,8,2016,Desktop,Google,Alpha,Search,Global,NB,263.92,118
8/11/16,8,2016,Desktop,Google,Alpha,Search,LATAM,Brand,532.22,140
8/11/16,8,2016,Desktop,Google,Alpha,Search,LATAM,NB,91.24,12
8/11/16,8,2016,Desktop,Google,Gamma,Search,LATAM,NB,67.04,10
8/11/16,8,2016,Tablet,Google,Alpha,Search,Global,Brand,10.48,6
8/11/16,8,2016,Tablet,Google,Alpha,Search,Global,NB,1.18,2
8/11/16,8,2016,Tablet,Google,Beta,Search,AMS,NB,99.18,14
8/12/16,8,2016,Desktop,Google,Alpha,Search,APAC,Brand,634.56,278
8/12/16,8,2016,Desktop,Google,Alpha,Search,EMEA,Brand,1589.98,504
8/12/16,8,2016,Desktop,Google,Alpha,Search,EMEA,NB,830.3,56
8/12/16,8,2016,Desktop,Google,Gamma,Search,EMEA,NB,2263.68,220
8/12/16,8,2016,Tablet,Google,Alpha,Search,EMEA,Brand,65.4,22
8/13/16,8,2016,Desktop,Bing,Alpha,Search,AMS,Brand,29.04,42
8/13/16,8,2016,Desktop,Bing,Alpha,Search,APAC,Brand,0.06,2
8/13/16,8,2016,Desktop,Bing,Alpha,Search,EMEA,Brand,10.52,6
8/13/16,8,2016,Desktop,Google,Alpha,Search,Global,NB,105.94,98
8/13/16,8,2016,Desktop,Google,Alpha,Search,LATAM,Brand,371.02,68
8/13/16,8,2016,Desktop,Google,Alpha,Search,LATAM,NB,175.2,14
8/13/16,8,2016,Tablet,Google,Beta,Search,AMS,NB,211.36,16
8/13/16,8,2016,Unknown,Yahoo Gemini,Non-Brand,Search,APAC,Search,6.38,8
8/14/16,8,2016,Desktop,Google,Alpha,Search,APAC,Brand,619.86,262
8/14/16,8,2016,Desktop,Google,Alpha,Search,EMEA,Brand,415.72,166
8/14/16,8,2016,Desktop,Google,Alpha,Search,EMEA,NB,585.4,30
8/14/16,8,2016,Desktop,Google,Gamma,Search,EMEA,NB,5.98,2
8/14/16,8,2016,Desktop,Google,Reach,Search,APAC,Reach,11.86,2
8/14/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,49.06,10
8/15/16,8,2016,Desktop,Google,Beta,Search,AMS,Brand,20.92,4
8/15/16,8,2016,Desktop,Google,Beta,Search,AMS,NB,3218.56,218
8/15/16,8,2016,Tablet,Google,Beta,Search,AMS,NB,180.06,24
8/15/16,8,2016,Tablet,Google,Gamma,Search,LATAM,Search,14.28,12
8/15/16,8,2016,Unknown,Yahoo Gemini,Non-Brand,Search,APAC,Search,2.42,4
8/16/16,8,2016,Tablet,Google,Beta,Search,APAC,NB,66.8,16
8/16/16,8,2016,Tablet,Google,Beta,Search,Global,Brand,3.22,2
8/16/16,8,2016,Tablet,Google,Beta,Search,Global,NB,26.36,22
8/16/16,8,2016,Tablet,Google,Gamma,Search,EMEA,Search,198.28,28
8/17/16,8,2016,Desktop,Bing,Beta,Search,Global,NB,2.6,4
8/17/16,8,2016,Desktop,Google,Beta,Search,AMS,Brand,31.64,6
8/17/16,8,2016,Desktop,Google,Beta,Search,AMS,NB,3001.64,206
8/17/16,8,2016,Tablet,Google,Alpha,Search,EMEA,Brand,15.96,14
8/17/16,8,2016,Tablet,Google,Gamma,Search,LATAM,Search,51.5,20
8/17/16,8,2016,Unknown,Yahoo Gemini,Non-Brand,Search,APAC,Search,78.82,14
7/10/16,7,2016,Desktop,Google,Gamma,Search,APAC,NB,101.72,12
7/10/16,7,2016,Tablet,Google,Alpha,Search,Global,Brand,38.84,8
7/10/16,7,2016,Tablet,Google,Alpha,Search,LATAM,Brand,9.48,2
7/10/16,7,2016,Tablet,Google,Gamma,Search,EMEA,NB,47.72,12
7/11/16,7,2016,Desktop,Google,Alpha,Search,APAC,NB,313.4,36
7/11/16,7,2016,Desktop,Google,Beta,Search,AMS,Brand,14.36,2
7/11/16,7,2016,Desktop,Google,Beta,Search,AMS,NB,8157.1,342
7/11/16,7,2016,Tablet,Google,Alpha,Search,Global,Brand,3,4
